State,Percentage_pop_with_bachelors,Year,Adults 19-25,Adults 26-34,Adults 35-54,EnergyC_addunit,num_jobs_tot,Av_temperature,Median_income,GDP,Elec_price,Tot_vehicle,Number of registrations,Label,Label_py,Label_R,Key,norm_Av_temperature,norm_Percentage_pop_with_bachelors,norm_Adults 19-25,norm_Adults 26-34,norm_Adults 35-54,norm_EnergyC_addunit,norm_num_jobs_tot,norm_Median_income,norm_GDP,norm_Elec_price,norm_Tot_vehicle
Idaho,25.5,2012,148700.0,181300.0,396700.0,514005.0,883148.0,42.6,56654.0,58323.9,20.3,577382.0,0.0,Low,0,1,Idaho2012,0.5912486659551761,0.18064516129032254,0.028526398739164696,0.02322474761932024,0.0263039436344065,0.027522834987454985,0.02089061497859556,0.2983964785411099,0.010715237086628717,0.04530201342281881,0.021061794207537197
Illinois,31.6,2012,1170000.0,1564000.0,3486200.0,3841698.0,7434661.0,53.9,61166.0,726399.1,24.7,4717656.0,0.0,Low,0,1,Illinois2012,0.7118463180362861,0.3118279569892473,0.2967953769372209,0.2870937577527146,0.3286329386437029,0.2633890150785412,0.29567109720218115,0.36932872189907245,0.23217456402948017,0.09803451581975071,0.2300320091908507
Indiana,23.4,2012,585800.0,733100.0,1721100.0,2740941.0,3642334.0,53.8,54569.0,300513.9,24.4,2439140.0,0.0,Low,0,1,Indiana2012,0.7107790821771611,0.13548387096774187,0.14334121355397952,0.12852808152516174,0.15590566591643018,0.18536759038626224,0.13661509871610264,0.26561861342556203,0.09099846626844718,0.09443911792905081,0.11502948076811358
Iowa,26.3,2012,276500.0,344400.0,777100.0,1439121.0,1993430.0,49.4,63180.0,158538.4,22.6,1343335.0,0.0,Low,0,1,Iowa2012,0.663820704375667,0.1978494623655914,0.06209613869188337,0.0543501078223698,0.06352872100988355,0.09309486253360942,0.06745754133044239,0.4009904103128439,0.04393520352141688,0.07286673058485141,0.059721400571056606
Kansas,30.4,2012,263500.0,334400.0,723700.0,1067837.0,1841393.0,55.9,59115.0,141818.2,27.42,959717.0,0.0,Low,0,1,Kansas2012,0.7331910352187834,0.286021505376344,0.05868137641187286,0.05244174729489895,0.05830316077894119,0.06677833068739078,0.06108087685983426,0.33708536393648797,0.0383926474763042,0.1306327900287632,0.040359219244055354
Kentucky,21.8,2012,380600.0,488700.0,1174000.0,1900198.0,2389363.0,57.6,48573.0,178143.7,21.37,1533919.0,0.0,Low,0,1,Kentucky2012,0.7513340448239061,0.10107526881720429,0.08944050433412136,0.08188775023377416,0.10236813778256189,0.12577590333811206,0.08406357732063746,0.17135670492060998,0.050434137387713206,0.0581255992329818,0.06934066235237345
Louisiana,22.0,2012,442400.0,551800.0,1168700.0,4007580.0,2601174.0,68.4,46207.0,235384.7,20.49,1499813.0,0.0,Low,0,1,Louisiana2012,0.8665955176093917,0.10537634408602148,0.10567375886524823,0.09392950516211522,0.1018494960367942,0.275146696356793,0.09294725483455828,0.134161295393806,0.0694088775569872,0.04757909875359539,0.06761924532726331
Maine,28.0,2012,99000.0,131300.0,367300.0,401652.0,796903.0,43.0,58116.0,53679.7,34.62,474622.0,0.0,Low,0,1,Maine2012,0.5955176093916755,0.2344086021505376,0.015471499868662988,0.013682944981965994,0.023426949799393287,0.01955927797309885,0.017273367681769142,0.3213802861185348,0.009175737631794903,0.21692233940556085,0.01587523426206371
Maryland,36.9,2012,514900.0,698100.0,1643700.0,1392311.0,3438880.0,57.2,84926.0,332523.5,33.07,1968035.0,0.0,Low,0,1,Maryland2012,0.7470651013874066,0.42580645161290315,0.12471762542684528,0.12184881967901376,0.14833153928955867,0.08977697957683915,0.1280819265724593,0.7428548970287691,0.10160928443938047,0.19834611697027807,0.09125160685693912
Massachusetts,39.3,2012,566500.0,775000.0,1849800.0,1374629.0,4253327.0,50.3,75256.0,442916.9,40.41,2481481.0,0.0,Low,0,1,Massachusetts2012,0.6734258271077908,0.47741935483870956,0.1382716049382716,0.13652411213526458,0.16849985321460026,0.08852368313501877,0.16224108025276987,0.5908347744065399,0.1382034404010641,0.286313518696069,0.11716653929916937
Michigan,26.0,2012,922900.0,1016100.0,2654300.0,2714846.0,5234473.0,46.3,59129.0,422691.2,32.29,3408669.0,0.0,Low,0,1,Michigan2012,0.630736392742796,0.19139784946236557,0.23188862621486736,0.18253468445258678,0.2472257559448087,0.18351798227353164,0.20339184512368474,0.33730545511711996,0.131498850994141,0.1889980824544583,0.16396408837199608
Minnesota,33.2,2012,441600.0,671300.0,1443600.0,1812150.0,3505578.0,43.1,73055.0,298328.3,26.06,2148271.0,0.0,Low,0,1,Minnesota2012,0.5965848452508005,0.34623655913978496,0.10546361964801682,0.11673441346539189,0.12875036696349937,0.11953507961288862,0.13087934277286195,0.5562332966514699,0.09027396473783161,0.11433365292425694,0.10034857861961292
Mississippi,20.7,2012,281500.0,322600.0,751900.0,1112821.0,1519719.0,65.2,43318.0,100448.4,25.5,847668.0,0.0,Low,0,1,Mississippi2012,0.8324439701173959,0.07741935483870963,0.06340950879957973,0.05018988187248335,0.06106272629415794,0.06996678714813323,0.04758937698205188,0.08874390819053608,0.024679029512697136,0.1076222435282838,0.03470381971767973
Missouri,26.4,2012,527500.0,695700.0,1562600.0,1788529.0,3528129.0,56.4,58832.0,271535.1,24.99,2398352.0,0.0,Low,0,1,Missouri2012,0.7385272145144077,0.19999999999999993,0.12802731809824008,0.12139081315242076,0.1403953420099814,0.11786082809992406,0.13182516622686777,0.3326363779279987,0.08139232381081439,0.10151006711409395,0.11297080611789975
Montana,29.4,2012,85900.0,108900.0,255900.0,397126.0,633135.0,42.1,53304.0,42340.9,24.32,433264.0,18.0,Low,0,1,Montana2012,0.5859124866595518,0.264516129032258,0.012030470186498556,0.009408217400431289,0.012525687444955476,0.019238476044828347,0.0104046871170214,0.2457318031756013,0.005417054453105432,0.09348034515819752,0.013787790254425598
Nebraska,29.0,2012,158500.0,219000.0,471200.0,852536.0,1251258.0,49.6,61707.0,102725.9,24.54,732238.0,0.0,Low,0,1,Nebraska2012,0.6659551760939167,0.2559139784946236,0.03110060415024954,0.030419266807885346,0.03359428515510324,0.05151784108099051,0.03632971176605887,0.3778336739506367,0.025433994847606056,0.0961169702780441,0.028877772476476885
Nevada,22.4,2012,250900.0,341700.0,749600.0,685944.0,1519198.0,49.7,55958.0,129312.9,26.38,932804.0,0.0,Low,0,1,Nevada2012,0.6670224119530416,0.11397849462365585,0.055371683740478066,0.05383485047995267,0.060837655347881395,0.03970983515203786,0.0475675254446683,0.2874548027039774,0.034247282820920426,0.11816874400767018,0.039000851320616974
New Hampshire,34.6,2012,104300.0,128600.0,385600.0,287927.0,824361.0,45.4,80177.0,68498.1,41.6,560416.0,0.0,Low,0,1,New Hampshire2012,0.6211312700106724,0.3763440860215054,0.01686367218282112,0.013167687639548864,0.025217731676289264,0.011498473887247548,0.01842499822587326,0.6681968243986794,0.01408786861700428,0.300575263662512,0.020205476807431094
New Jersey,36.2,2012,723600.0,990200.0,2554700.0,2175477.0,5053839.0,55.6,78845.0,517195.9,40.12,3971265.0,12.0,Low,0,1,New Jersey2012,0.7299893276414088,0.410752688172043,0.17953769372209089,0.17759203068643728,0.2374792054017027,0.1452876209723091,0.19581577870574812,0.6472567206414086,0.16282608369928572,0.2828379674017258,0.19235974698511013
New Mexico,26.1,2012,183200.0,241700.0,519800.0,669151.0,1067211.0,55.0,51337.0,87925.2,26.21,675737.0,0.0,Low,0,1,New Mexico2012,0.7235859124866595,0.1935483870967742,0.0375886524822695,0.034751245205244176,0.03835013210685977,0.03851955084327812,0.028610498904571107,0.21480899229680867,0.0205277312109929,0.11613135186960692,0.026026022539933507
New York,33.4,2012,1839600.0,2395400.0,5333200.0,3583683.0,11432840.0,47.7,56368.0,1328233.5,44.39,5076204.0,1.0,Low,0,1,New York2012,0.6456776947705443,0.3505376344086021,0.4726819017599159,0.4457548520066411,0.5093746941970838,0.24510096613406174,0.4633608436220102,0.29390033013677097,0.4316758195094843,0.33401246404602114,0.24812884351675213
North Carolina,27.4,2012,850400.0,1076500.0,2654200.0,2539545.0,5356443.0,61.0,49125.0,445095.3,26.82,3445364.0,0.0,Low,0,1,North Carolina2012,0.7876200640341515,0.22150537634408596,0.2128447596532703,0.19406118203851072,0.2472159702514923,0.17109268425591176,0.20850745359714892,0.18003458575695647,0.1389255552136066,0.12344199424736339,0.16581617884688074
North Dakota,27.9,2012,75000.0,87000.0,168300.0,549051.0,567388.0,41.8,65928.0,51832.6,22.99,249180.0,0.0,Low,0,1,North Dakota2012,0.582710779082177,0.23225806451612896,0.009167323351720515,0.005228907845270129,0.003953420099814072,0.03000688809796494,0.00764715731211159,0.4441911649111775,0.008563444999474258,0.07754074784276126,0.00449660009285941
Ohio,25.2,2012,1003300.0,1250200.0,3073300.0,3614913.0,6605931.0,53.0,52461.0,545740.1,26.84,4738057.0,0.0,Low,0,1,Ohio2012,0.7022411953041622,0.17419354838709672,0.25300761754662465,0.22720940440067938,0.2882278109404051,0.24731454196700206,0.2609128926419289,0.23247916994183304,0.17228816120212093,0.12368168744007671,0.23106169982385583
Oklahoma,23.8,2012,345800.0,441900.0,961800.0,1562808.0,2211773.0,62.3,57228.0,174874.4,22.16,1361338.0,0.0,Low,0,1,Oklahoma2012,0.8014941302027747,0.14408602150537633,0.08029944838455477,0.07295662296521059,0.08160289656522164,0.10186177108464649,0.0766151809215024,0.30742021694702093,0.04935040163824328,0.0675934803451582,0.06063005801265216
Oregon,29.9,2012,342500.0,473800.0,1022400.0,978023.0,2219899.0,46.3,61210.0,174611.0,24.07,1455989.0,34.0,Low,0,1,Oregon2012,0.630736392742796,0.275268817204301,0.07943262411347518,0.07904429304784259,0.08753302671494276,0.06041233325352269,0.07695599779823742,0.37002043703820153,0.04926308753540464,0.09048418024928093,0.06540733599434748
Pennsylvania,27.8,2012,1112700.0,1358700.0,3386800.0,3642320.0,7284519.0,51.1,61362.0,647925.9,29.12,4774517.0,0.0,Low,0,1,Pennsylvania2012,0.6819637139807898,0.23010752688172043,0.28174415550302073,0.2479151161237381,0.31890595948722966,0.24925714436384466,0.28937391193184536,0.37240999842792016,0.20616159115598964,0.151006711409396,0.2329019292478726
Rhode Island,31.4,2012,98400.0,114300.0,283400.0,183454.0,592978.0,52.3,66281.0,51583.0,37.34,456426.0,0.0,Low,0,1,Rhode Island2012,0.6947705442902881,0.30752688172043,0.015313895455739428,0.010438732085265549,0.015216753106957628,0.004093449615881156,0.008720441077266532,0.44974060682282657,0.008480705439608938,0.2495206136145734,0.014956835616989406
South Carolina,25.1,2012,420600.0,512200.0,1227500.0,1572947.0,2453282.0,64.7,52492.0,177618.1,26.68,1712853.0,0.0,Low,0,1,South Carolina2012,0.8271077908217715,0.17204301075268819,0.09994746519569214,0.08637239747333066,0.10760348370682063,0.1025804212726126,0.08674443800781756,0.23296651469894672,0.050259906968381424,0.12176414189837009,0.07837191884598335
South Dakota,26.3,2012,73100.0,95600.0,200700.0,375687.0,574966.0,45.8,58420.0,43901.5,24.88,331662.0,0.0,Low,0,1,South Dakota2012,0.6254002134471718,0.1978494623655914,0.008668242710795903,0.0068700978988950594,0.007123984734318426,0.017718884233031768,0.007964990230139888,0.326159408897972,0.005934375595436436,0.10019175455417066,0.008659677529824612
Tennessee,24.3,2012,566500.0,726800.0,1729100.0,2081771.0,3635195.0,59.6,50830.0,286341.5,27.23,2232583.0,0.0,Low,0,1,Tennessee2012,0.7726787620064035,0.15483870967741933,0.1382716049382716,0.1273258143928551,0.1566885213817399,0.13864575939685267,0.136315678129958,0.20683854739820784,0.08630047693256872,0.1283557046979866,0.10460402083567716
Texas,26.7,2012,2501100.0,3236000.0,6872800.0,11859784.0,15095912.0,67.8,61388.0,1421180.1,25.33,7821858.0,0.0,Low,0,1,Texas2012,0.8601921024546424,0.20645161290322575,0.6464407670081429,0.6061716379458407,0.660035228495939,0.8317092647114902,0.6169956895850288,0.37281873919195097,0.46248655979385117,0.1055848513902205,0.38670902121750206
Utah,30.7,2012,316300.0,396300.0,656800.0,786086.0,1706060.0,48.1,68972.0,129512.5,23.1,832196.0,0.0,Low,0,1,Utah2012,0.6499466382070438,0.29247311827956984,0.07255056474914631,0.0642544989599435,0.051756531950288676,0.04680787905412905,0.055404803714476154,0.49204527590001573,0.034313447949722985,0.07885906040268459,0.0339229083175594
Vermont,35.8,2012,52900.0,61900.0,168300.0,129511.0,421809.0,44.8,65710.0,29241.3,41.68,251436.0,0.0,Low,0,1,Vermont2012,0.6147278548559231,0.4021505376344085,0.003362227475702653,0.00043892292131829543,0.003953420099814072,0.00026998111904161454,0.0015413512453866414,0.4407640308127653,0.0010746861101096471,0.3015340364333653,0.004610466181191331
Virginia,35.5,2012,705400.0,964000.0,2242600.0,2359905.0,4856886.0,57.6,76409.0,445973.6,26.59,3305910.0,5.0,Low,0,1,Virginia2012,0.7513340448239061,0.3956989247311828,0.1747570265300762,0.17259212610446364,0.20693805656130737,0.15835983883069896,0.18755526845179887,0.6089608552114447,0.13921670166965514,0.12068552253116012,0.15877757889907948
Washington,31.7,2012,616800.0,849400.0,1862500.0,2011343.0,3909210.0,45.4,73519.0,400530.6,20.49,2542746.0,22.0,Low,0,1,Washington2012,0.6211312700106724,0.31397849462365585,0.15148410822169686,0.1507223144596477,0.16974263626577943,0.13365383756648702,0.1478082866062742,0.5635277472095582,0.12415286425395103,0.04757909875359539,0.12025874049671154
West Virginia,18.6,2012,157100.0,190000.0,486400.0,731013.0,918927.0,54.2,51489.0,70322.2,23.91,537130.0,0.0,Low,0,1,West Virginia2012,0.7150480256136605,0.03225806451612903,0.030732860520094562,0.02488502127821988,0.0350817105391917,0.04290431639490647,0.022391240997879605,0.21719855368652727,0.014692537011036049,0.08856663470757431,0.01903017284781358
Wisconsin,27.1,2012,490900.0,642800.0,1538600.0,1738007.0,3499405.0,44.8,62751.0,277107.1,30.25,2221496.0,0.0,Low,0,1,Wisconsin2012,0.6147278548559231,0.21505376344086022,0.11841344890990281,0.11129558596209996,0.13804677561405226,0.11427983936371497,0.13062043770516749,0.39424618770633546,0.08323937840844886,0.16454937679769896,0.1040444315974963
Wyoming,24.7,2012,51700.0,72000.0,145000.0,551037.0,396704.0,41.5,67992.0,38855.4,21.19,212788.0,0.0,Low,0,1,Wyoming2012,0.5795090715048025,0.16344086021505372,0.0030470186498555295,0.002366367054063854,0.0016733535570995204,0.03014765536034789,0.0004884091225177534,0.4766388932557774,0.004261650863720122,0.05596836049856186,0.0026598028027108003
Alabama,23.5,2013,441800.0,533800.0,1246600.0,1931830.0,2523338.0,64.9,55126.0,194786.9,26.47,2074969.0,0.0,Low,0,1,Alabama2013,0.8292422625400213,0.1376344086021505,0.10551615445232466,0.0904944562126677,0.10947255113024758,0.12801797284651958,0.08968269386759462,0.27437509825499135,0.055951168808989225,0.11924736337488015,0.09664883925484942
Alaska,28.0,2013,75300.0,96000.0,186900.0,597944.0,461110.0,9.8,84427.0,57247.7,48.37,201042.0,0.0,Low,0,1,Alaska2013,0.24119530416221985,0.2344086021505376,0.009246125558182296,0.006946432319993893,0.0057735590566591645,0.033472413656720955,0.003189695335044883,0.7350102185191008,0.010358489032433773,0.38171140939597314,0.002066952149542918
Arizona,27.4,2013,615800.0,771600.0,1631200.0,1464044.0,3371219.0,61.6,61290.0,278591.6,29.71,2257249.0,6.0,Low,0,1,Arizona2013,0.7940234791889008,0.22150537634408596,0.1512214342001576,0.1358752695559245,0.14710832762501222,0.09486139953278878,0.1252441206781979,0.3712781009275271,0.08373147326670234,0.15807766059443915,0.10584897692379558
Arkansas,20.6,2013,255500.0,337700.0,742800.0,1106095.0,1569249.0,63.4,45872.0,113227.3,23.29,865210.0,0.0,Low,0,1,Arkansas2013,0.8132337246531484,0.07526881720430108,0.056579984239558706,0.053071506268964334,0.06017222820236814,0.06949004968247981,0.049666740987058686,0.12889482785725515,0.028915089454856352,0.08113614573346117,0.035589209310551435
California,31.0,2013,3840800.0,4845800.0,10248700.0,7532398.0,21319995.0,59.1,70823.0,2220389.9,42.01,13822505.0,754.0,Low,0,1,California2013,0.7673425827107792,0.29892473118279567,0.9983451536643027,0.9133795156580982,0.9903904491633232,0.5249850549963376,0.8780432564813505,0.5211444741392863,0.7274155144895665,0.3054889741131352,0.6895770182701066
Colorado,37.8,2013,484600.0,665600.0,1412000.0,1478113.0,3356175.0,47.8,79115.0,292140.5,29.01,1819608.0,32.0,Low,0,1,Colorado2013,0.6467449306296691,0.44516129032258056,0.11675860257420541,0.11564664796473349,0.125658087875526,0.09585860729435257,0.12461315229355582,0.6515013362678824,0.08822277944722813,0.14968839884947271,0.08376011665621128
Connecticut,37.2,2013,286200.0,384800.0,994300.0,747012.0,2246561.0,52.2,80721.0,241517.4,45.88,1474581.0,0.0,Low,0,1,Connecticut2013,0.6937033084311632,0.4322580645161291,0.06464407670081429,0.06205988435335204,0.08478324689304237,0.04403832215062891,0.07807424288407411,0.6767489388460933,0.0714417978245595,0.351869606903164,0.06634572177194813
Delaware,29.8,2013,78400.0,104800.0,243500.0,280901.0,544797.0,58.3,63014.0,61716.2,32.11,448155.0,0.0,Low,0,1,Delaware2013,0.7588046958377801,0.27311827956989243,0.010060415024954032,0.008625789584168242,0.011312261473725414,0.01100047248467827,0.006699656196886295,0.3983807577424933,0.01183974593651303,0.18684084372003834,0.014539377098995915
District of Columbia,55.1,2013,68800.0,126600.0,162500.0,174800.0,848226.0,58.8,69964.0,114540.1,34.74,218642.0,0.0,Low,0,1,District of Columbia2013,0.7641408751334045,0.8172043010752689,0.0075387444181770425,0.012786015534054694,0.003385849887464527,0.0034800559156485137,0.019425932850938625,0.5076403081276529,0.029350267716840295,0.21836049856184087,0.0029552691507139317
Florida,27.2,2013,1704900.0,2089500.0,5056300.0,4130115.0,10539255.0,72.3,56538.0,811751.7,29.95,7425492.0,0.0,Low,0,1,Florida2013,0.9082177161152614,0.21720430107526878,0.4372997110585763,0.3873781034713078,0.4822781094040513,0.28383195139007317,0.4258825211020422,0.2965728659015878,0.26046797972403435,0.16095397890699903,0.36670341573533444
Georgia,28.3,2013,913100.0,1156600.0,2720800.0,2907929.0,5496783.0,65.7,54744.0,464752.8,28.41,3435040.0,0.0,Low,0,1,Georgia2013,0.8377801494130203,0.24086021505376343,0.2293144208037825,0.2093471498635522,0.2537332420001957,0.19720366471194384,0.21439352798565398,0.26836975318346173,0.14544179278593244,0.14249760306807288,0.16529510016960294
Hawaii,31.2,2013,119600.0,160800.0,344100.0,301914.0,868122.0,76.9,74831.0,74554.9,97.51,568238.0,0.0,Low,0,1,Hawaii2013,0.9573105656350054,0.30322580645161284,0.020882584712371945,0.019312608538005,0.021156668949995107,0.01248986950605434,0.020260401541502236,0.5841534349944977,0.01609562889822331,0.9706375838926176,0.020600273147383347
Idaho,26.2,2013,147100.0,182600.0,394600.0,530443.0,902866.0,44.6,56462.0,61835.8,22.19,598877.0,0.0,Low,0,1,Idaho2013,0.6125933831376734,0.19569892473118275,0.028106120304701866,0.02347283448789145,0.026098444074762698,0.028687956970864296,0.021717618076732535,0.2953780852067285,0.011879391975615166,0.06795302013422821,0.022146701817774183
Illinois,32.1,2013,1185300.0,1565700.0,3450400.0,4007352.0,7503158.0,55.6,62835.0,741121.5,24.35,4796992.0,0.0,Low,0,1,Illinois2013,0.7299893276414088,0.3225806451612903,0.30081428946677174,0.2874181790423847,0.3251296604364419,0.27513053576473695,0.29854396621592943,0.39556673479012733,0.23705487210704904,0.09383988494726753,0.2340362999638566
